"X","Grupo","IdEvaluado","IdEvaluador","Criterio","Calificacion","Comentario","Sentimiento","Relevancia"
"1950","GRUPO 15","18","21","Calidad de Argumentos","2"," ","",""
"1951","GRUPO 15","19","22","Calidad de Argumentos","2"," ","",""
"1952","GRUPO 15","20","25","Calidad de Argumentos","3","Mediamente buena","0",""
"1953","GRUPO 15","21","26","Calidad de Argumentos","3"," ","",""
"1954","GRUPO 15","22","27","Calidad de Argumentos","3"," ","",""
"1955","GRUPO 15","23","28","Calidad de Argumentos","3"," ","",""
"1956","GRUPO 15","24","29","Calidad de Argumentos","2"," ","",""
"1957","GRUPO 15","25","30","Calidad de Argumentos","0"," ","",""
"1958","GRUPO 15","26","31","Calidad de Argumentos","4"," ","",""
"1959","GRUPO 15","27","32","Calidad de Argumentos","3"," ","",""
"1960","GRUPO 15","28","33","Calidad de Argumentos","3"," ","",""
"1961","GRUPO 15","29","34","Calidad de Argumentos","4"," ","",""
"1962","GRUPO 15","30","35","Calidad de Argumentos","2","No se expresó con claridad.","-1",""
"1963","GRUPO 15","31","36","Calidad de Argumentos","3"," ","",""
"1964","GRUPO 15","32","37","Calidad de Argumentos","4","Conclusión de ejecución fue entendible","1",""
"1965","GRUPO 15","33","0","Calidad de Argumentos","3","La conclusión tiene sentido en la problemática","1",""
"1966","GRUPO 15","34","0","Calidad de Argumentos","4"," ","",""
"1967","GRUPO 15","35","0","Calidad de Argumentos","3"," ","",""
"1968","GRUPO 15","36","0","Calidad de Argumentos","0"," ","",""
"1969","GRUPO 15","37","0","Calidad de Argumentos","0"," ","",""
"1970","GRUPO 16","1","1","Calidad de Argumentos","3"," ","",""
"1971","GRUPO 16","2","2","Calidad de Argumentos","3","Sus fundamentos del tema fueron muy explicitos concluyendo nuevos rumbos desconocidos.","1",""
"1972","GRUPO 16","3","3","Calidad de Argumentos","3","Son medianamente consistentes.","0",""
"1973","GRUPO 16","4","4","Calidad de Argumentos","2","La sustentacion fue un poco rapida y falta las funciones","-1",""
"1974","GRUPO 16","5","5","Calidad de Argumentos","4"," ","",""
"1975","GRUPO 16","6","7","Calidad de Argumentos","2","Si","1",""
"1976","GRUPO 16","7","8","Calidad de Argumentos","3","Falto fluidez y mas con creatividad","-1",""
"1977","GRUPO 16","8","9","Calidad de Argumentos","2"," ","",""
"1978","GRUPO 16","9","10","Calidad de Argumentos","2"," ","",""
"1979","GRUPO 16","10","11","Calidad de Argumentos","4"," ","",""
"1980","GRUPO 16","11","12","Calidad de Argumentos","2"," ","",""
"1981","GRUPO 16","12","13","Calidad de Argumentos","3"," ","",""
"1982","GRUPO 16","13","14","Calidad de Argumentos","3"," ","",""
"1983","GRUPO 16","14","15","Calidad de Argumentos","3"," ","",""
"1984","GRUPO 16","15","16","Calidad de Argumentos","2","Mas fluidez de palabras","0",""
"1985","GRUPO 16","16","17","Calidad de Argumentos","3","Funcionamiento Interesante","1",""
"1986","GRUPO 16","17","18","Calidad de Argumentos","4"," ","",""
"1987","GRUPO 16","18","20","Calidad de Argumentos","3"," ","",""
"1988","GRUPO 16","19","21","Calidad de Argumentos","4"," ","",""
"1989","GRUPO 16","20","22","Calidad de Argumentos","3"," ","",""
"1990","GRUPO 16","21","23","Calidad de Argumentos","3"," ","",""
"1991","GRUPO 16","22","24","Calidad de Argumentos","3","Le falta un poco mas ser claras en las conclusiones de lo que se logro en el presente proyecto","-1",""
"1992","GRUPO 16","23","25","Calidad de Argumentos","2","Leyeron todo","-1",""
"1993","GRUPO 16","24","27","Calidad de Argumentos","3"," ","",""
"1994","GRUPO 16","25","28","Calidad de Argumentos","4"," ","",""
"1995","GRUPO 16","26","29","Calidad de Argumentos","2"," ","",""
"1996","GRUPO 16","27","30","Calidad de Argumentos","2"," ","",""
"1997","GRUPO 16","28","31","Calidad de Argumentos","4"," ","",""
"1998","GRUPO 16","29","32","Calidad de Argumentos","2"," ","",""
"1999","GRUPO 16","30","33","Calidad de Argumentos","3"," ","",""
"2000","GRUPO 16","31","34","Calidad de Argumentos","2"," ","",""
"2001","GRUPO 16","32","35","Calidad de Argumentos","3"," ","",""
"2002","GRUPO 16","33","36","Calidad de Argumentos","3"," ","",""
"2003","GRUPO 16","34","37","Calidad de Argumentos","3","La exposicion del codigo no fue clara al momento de la explicacion del problema, pero la parte de simulacion en RA "" fue buena.""","0",""
"2004","GRUPO 19","1","4","Calidad de Argumentos","4","Argumentación clara y consisa","1",""
"2005","GRUPO 19","2","6","Calidad de Argumentos","3"," ","",""
"2006","GRUPO 19","3","7","Calidad de Argumentos","2"," ","",""
"2007","GRUPO 19","4","10","Calidad de Argumentos","3"," ","",""
"2008","GRUPO 19","5","11","Calidad de Argumentos","2"," ","",""
"2009","GRUPO 19","6","13","Calidad de Argumentos","4"," ","",""
"2010","GRUPO 19","7","14","Calidad de Argumentos","3"," ","",""
"2011","GRUPO 19","8","16","Calidad de Argumentos","2"," ","",""
"2012","GRUPO 19","9","18","Calidad de Argumentos","3"," ","",""
"2013","GRUPO 19","10","19","Calidad de Argumentos","2"," ","",""
"2014","GRUPO 19","11","20","Calidad de Argumentos","3"," ","",""
"2015","GRUPO 19","12","23","Calidad de Argumentos","4","Argumentación precisa","1",""
"2016","GRUPO 19","13","24","Calidad de Argumentos","4","Los argumentos de la exposición es buena","1",""
"2017","GRUPO 19","14","25","Calidad de Argumentos","2","Resultados entendibles pero incompletos","0",""
"2018","GRUPO 19","15","26","Calidad de Argumentos","2"," ","",""
"2019","GRUPO 19","16","27","Calidad de Argumentos","3"," ","",""
"2020","GRUPO 19","17","28","Calidad de Argumentos","2"," ","",""
"2021","GRUPO 19","18","29","Calidad de Argumentos","2"," ","",""
"2022","GRUPO 19","19","30","Calidad de Argumentos","2","Faltó análisis del peso y tiempo","-1",""
"2023","GRUPO 19","20","31","Calidad de Argumentos","3"," ","",""
"2024","GRUPO 19","21","32","Calidad de Argumentos","3"," ","",""
"2025","GRUPO 19","22","0","Calidad de Argumentos","2"," ","",""
"2026","GRUPO 19","23","0","Calidad de Argumentos","0"," ","",""
"2027","GRUPO 19","24","0","Calidad de Argumentos","0"," ","",""
"2028","GRUPO 19","25","0","Calidad de Argumentos","0"," ","",""
"2029","GRUPO 19","26","0","Calidad de Argumentos","0"," ","",""
"2030","GRUPO 20","1","1","Calidad de Argumentos","2"," ","",""
"2031","GRUPO 20","2","3","Calidad de Argumentos","3","Falto presentacion de la DEMO","-1",""
"2032","GRUPO 20","3","4","Calidad de Argumentos","3"," ","",""
"2033","GRUPO 20","4","9","Calidad de Argumentos","2"," ","",""
"2034","GRUPO 20","5","5","Calidad de Argumentos","3"," ","",""
"2035","GRUPO 20","6","7","Calidad de Argumentos","3","Algo impropiado","-1",""
"2036","GRUPO 20","7","10","Calidad de Argumentos","4"," ","",""
"2037","GRUPO 20","8","2","Calidad de Argumentos","3","Su argumentacion fue buena aunque no expresaron  totalmente todos sus funciones","0",""
"2038","GRUPO 20","9","12","Calidad de Argumentos","2"," ","",""
"2039","GRUPO 20","10","13","Calidad de Argumentos","3"," ","",""
"2040","GRUPO 20","11","14","Calidad de Argumentos","2"," ","",""
"2041","GRUPO 20","12","15","Calidad de Argumentos","3"," ","",""
"2042","GRUPO 20","13","16","Calidad de Argumentos","2","Más fluides de palabras","0",""
"2043","GRUPO 20","14","17","Calidad de Argumentos","3"," ","",""
"2044","GRUPO 20","15","19","Calidad de Argumentos","3"," ","",""
"2045","GRUPO 20","16","21","Calidad de Argumentos","2"," ","",""
"2046","GRUPO 20","17","22","Calidad de Argumentos","3"," ","",""
"2047","GRUPO 20","18","23","Calidad de Argumentos","3"," ","",""
"2048","GRUPO 20","19","24","Calidad de Argumentos","2","Les falto programa ejecutable","-1",""
"2049","GRUPO 20","20","25","Calidad de Argumentos","2","Partes no referenciadas como datos","-1",""
"2050","GRUPO 20","21","26","Calidad de Argumentos","3"," ","",""
"2051","GRUPO 20","22","27","Calidad de Argumentos","2"," ","",""
"2052","GRUPO 20","23","28","Calidad de Argumentos","3"," ","",""
"2053","GRUPO 20","24","34","Calidad de Argumentos","3"," ","",""
"2054","GRUPO 20","25","35","Calidad de Argumentos","3"," ","",""
"2055","GRUPO 20","26","36","Calidad de Argumentos","3"," ","",""
"2056","GRUPO 20","27","37","Calidad de Argumentos","2"," ","",""
"2057","GRUPO 20","28","21","Calidad de Argumentos","3"," ","",""
"2058","GRUPO 20","29","6","Calidad de Argumentos","3"," ","",""
"2059","GRUPO 20","30","22","Calidad de Argumentos","2"," ","",""
"2060","GRUPO 20","31","32","Calidad de Argumentos","3"," ","",""
"2061","GRUPO 20","32","30","Calidad de Argumentos","3"," ","",""
"2062","GRUPO 20","33","29","Calidad de Argumentos","2"," ","",""
"2063","GRUPO 20","34","33","Calidad de Argumentos","3"," ","",""
"2064","GRUPO 21","1","1","Calidad de Argumentos","4"," ","",""
"2065","GRUPO 21","2","2","Calidad de Argumentos","3","Argumentaron exponencialmente todas sus evidencias y funciones.","1",""
"2066","GRUPO 21","3","3","Calidad de Argumentos","3","Sus conclusiones fueron argumentadas de manera eficaz","1",""
"2067","GRUPO 21","4","4","Calidad de Argumentos","4"," ","",""
"2068","GRUPO 21","5","5","Calidad de Argumentos","4"," ","",""
"2069","GRUPO 21","6","6","Calidad de Argumentos","4"," ","",""
"2070","GRUPO 21","7","7","Calidad de Argumentos","4","Perfecto","1",""
"2071","GRUPO 21","8","8","Calidad de Argumentos","4"," ","",""
"2072","GRUPO 21","9","9","Calidad de Argumentos","4"," ","",""
"2073","GRUPO 21","10","10","Calidad de Argumentos","4"," ","",""
"2074","GRUPO 21","11","11","Calidad de Argumentos","4"," ","",""
"2075","GRUPO 21","12","12","Calidad de Argumentos","3"," ","",""
"2076","GRUPO 21","13","13","Calidad de Argumentos","3"," ","",""
"2077","GRUPO 21","14","14","Calidad de Argumentos","3","Los argumentos fueron precisos","1",""
"2078","GRUPO 21","15","15","Calidad de Argumentos","4"," ","",""
"2079","GRUPO 21","16","16","Calidad de Argumentos","2","Más fluidez de palabras","0",""
"2080","GRUPO 21","17","17","Calidad de Argumentos","2"," ","",""
"2081","GRUPO 21","18","18","Calidad de Argumentos","4","La exposición fue clara, precisa y demostrativa","1",""
"2082","GRUPO 21","19","19","Calidad de Argumentos","3"," ","",""
"2083","GRUPO 21","20","20","Calidad de Argumentos","4"," ","",""
"2084","GRUPO 21","21","21","Calidad de Argumentos","2","Muy larga la explicación del código","0",""
"2085","GRUPO 21","22","22","Calidad de Argumentos","2"," ","",""
"2086","GRUPO 21","23","23","Calidad de Argumentos","3","Algo confuso al ser mucho contenido","-1",""
"2087","GRUPO 21","24","24","Calidad de Argumentos","0"," ","",""
"2088","GRUPO 21","25","25","Calidad de Argumentos","3","Aceptable","1",""
"2089","GRUPO 21","26","26","Calidad de Argumentos","3"," ","",""
"2090","GRUPO 21","27","27","Calidad de Argumentos","4"," ","",""
"2091","GRUPO 21","28","28","Calidad de Argumentos","4"," ","",""
"2092","GRUPO 21","29","29","Calidad de Argumentos","4"," ","",""
"2093","GRUPO 21","30","30","Calidad de Argumentos","3"," ","",""
"2094","GRUPO 21","31","31","Calidad de Argumentos","4"," ","",""
"2095","GRUPO 21","32","32","Calidad de Argumentos","4"," ","",""
"2096","GRUPO 21","33","33","Calidad de Argumentos","3"," ","",""
"2097","GRUPO 21","34","34","Calidad de Argumentos","3"," ","",""
"2098","GRUPO 21","35","35","Calidad de Argumentos","0"," ","",""
"2099","GRUPO 21","36","36","Calidad de Argumentos","3"," ","",""
"2100","GRUPO 21","37","37","Calidad de Argumentos","4","Ejecución del código buena","1",""
